,F,I,tfidf,H,H-tilde,H-tilde_std,N
LIMS2,1.5482740228262038e-06,0.2351556390622287,5.284081452981694,2.75,2.9851556390622287,0.060789882980999965,8
WDR33,5.206071401753111e-05,-0.044865083008468254,1.5794382215928777,7.5820618402824795,7.537196757274011,0.05624244213532021,269
SFT2D3,1.8579288273914447e-05,0.4155012610121238,3.1830667589004853,5.958514943560556,6.37401620457268,0.06311449239086382,96
POLR2D,2.090169930815375e-05,0.06561398128321638,2.403813337863561,6.451601506773065,6.517215488056282,0.06302961723950928,108
AMMECR1L,6.386630344158091e-06,0.04673620378508314,3.3377841653439333,4.923181998146332,4.969918201931415,0.06684177532198647,33
AC012306.2,1.0450849654076876e-05,0.060516800929640624,2.95089184906935,5.569702316978283,5.630219117907924,0.06878584883856449,54
SAP130,8.709041378397396e-06,-0.010555522782653703,2.938899039824024,5.402964207440786,5.3924086846581325,0.06642157933531939,45
UGGT1,2.3998247353806162e-05,0.06396711253479026,2.197989912692489,6.618297242206204,6.682264354740994,0.06592649040738505,124
HS6ST1,6.386630344158091e-06,0.2510729633200146,3.815362072781787,4.718488437474712,4.969561400794727,0.06710933688530793,33
SMPD4,1.6063342986821865e-05,-0.011433351780283374,2.4449485611923825,6.197269702405196,6.185836350624912,0.06682030643916548,83
MZT2B,0.0001879217595205305,0.10881929694246573,1.2151305884006867,8.399165282918611,8.507984579861077,0.0348394705821489,971
CCDC115,3.8126247812095274e-05,0.02472493405510967,1.8987733513885323,7.189137035115542,7.213861969170652,0.059811087620109574,197
IMP4,3.7158576547828894e-05,-0.03462652201463001,1.8311530783440961,7.219000716833185,7.184374194818555,0.0600460670643748,192
PTPN18,8.3606797232615e-05,0.2729694444301991,1.8835609251577707,7.6933848854550995,7.966354329885299,0.049869896986067884,432
ARHGEF4,5.806027585598265e-07,-0.004000000000001336,5.470869131746186,1.584962500721156,1.5809625007211547,0.051484625537305206,3
FAM168B,2.148230206671358e-05,0.05310305526859338,2.318435295969344,6.49694244284872,6.5500454981173135,0.0632075965880514,111
PLEKHB2,6.715638574008659e-05,0.3271908031311659,2.0374165906792885,7.4528834234813655,7.780074226612531,0.05384387141384429,347
MZT2A,7.412361884280451e-05,0.19906029852560803,1.7943381470079096,7.6690528183954525,7.8681131169210605,0.052766746444273656,383
CCDC74A,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
C2orf27B,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
NCKAP5,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
MGAT5,1.4515068963995661e-05,0.19011237736593056,2.8885079690747184,5.8720868571337,6.062199234499631,0.06522711998747877,75
TMEM163,1.3547397699729284e-06,-0.013714285714270691,4.6235712713589825,2.807354922057604,2.7936406363433335,0.061076064986494545,7
CCNT2-AS1,5.806027585598265e-07,-0.004000000000001558,5.470869131746186,1.584962500721156,1.5809625007211545,0.05148462553731383,3
CCNT2,2.2256439078126683e-05,0.07101820458755093,2.3287663602094724,6.523580920434341,6.594599125021892,0.06500004686447088,115
RAB3GAP1,2.264350758383323e-05,0.010181566576241252,2.230465755237381,6.6075024332401275,6.617683999816369,0.06402095566376746,117
ZRANB3,3.6771508042122342e-06,0.06231373157803599,3.8835046437691387,4.142664355548848,4.204978087126884,0.065841893401165,19
R3HDM1,2.109523356100703e-05,0.06412521726471176,2.3873132265747676,6.460755196296862,6.524880413561574,0.0645808921242525,109
UBXN4,0.0001120563324020465,0.06703177023054252,1.3237694916552565,8.124433826799564,8.191465597030106,0.04808140910890892,579
MCM6,6.193096091304815e-06,0.36440780038782705,4.075550624483463,4.5625,4.926907800387827,0.06740099362509655,32
DARS,5.554433056889007e-05,0.06983376328625113,1.6998448980030034,7.530220592465161,7.600054355751412,0.053589516583764936,287
DARS-AS1,1.935342528532755e-06,0.17692451124974218,4.858063158975641,3.121928094887362,3.298852606137104,0.06673538319874753,10
CXCR4,0.0002481109121578992,0.5143098705843787,1.9431329734217162,8.120570848531262,8.63488071911564,0.03192982893457373,1282
HNMT,5.6899070338862995e-05,0.5046803803225588,2.6893470064412477,7.120384081394752,7.625064461717311,0.054450790298809074,294
AC114763.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
SPOPL,2.9417206433697874e-05,0.2213068940045524,2.3794436797828062,6.703230227131274,6.924537121135827,0.06249866775011733,152
AC092620.3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC092620.1,7.741370114131019e-07,-0.004499999999998394,5.183187059294405,2.0,1.9955000000000016,0.04722022871606486,4
KYNU,3.502969976644286e-05,0.269548396776325,2.4285832759807566,6.849852845692352,7.119401242468677,0.0588343997026492,181
ARHGAP15,7.780076964701675e-05,0.0009038854445631017,1.4136405470410007,7.906433330480429,7.907337215924992,0.05168930414442526,402
AC096558.1,1.3547397699729284e-06,-0.016285714285698916,4.6235712713589825,2.807354922057604,2.7910692077719053,0.06624074829469433,7
AC079793.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
GTDC1,6.967233102717918e-06,0.029477693746271072,3.2221280073156717,5.058813890331201,5.0882915840774725,0.06868259405970872,36
ZEB2,0.0003150737636451325,0.957700568261231,4.374116297220481,7.7643796695454625,8.722080237806694,0.028302675194390666,1628
ZEB2-AS1,1.722454850394152e-05,0.612183989772837,3.5871487295975024,5.667686835900177,6.279870825673014,0.06512141091535943,89
LINC01412,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ACVR2A,7.3543016084244685e-06,0.01727216373402829,3.1518492865114185,5.142664355548848,5.159936519282876,0.06721913141269815,38
ORC4,2.264350758383323e-05,0.14478985368467434,2.443756122778498,6.47075029648799,6.615540150172665,0.06329097335553517,117
MBD5,2.6901261146605292e-05,0.02948997300037437,2.1189216494649132,6.786101774115663,6.815591747116037,0.0626299876294119,139
EPC2,1.8385754021061173e-05,-0.041920230324071994,2.297005329507732,6.401434555699369,6.359514325375297,0.0664232948065108,95
KIF5C,5.225424827038438e-06,0.08569935925733052,3.618654043189783,4.60673935401532,4.692438713272651,0.07028562621247054,27
LYPD6B,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
MMADHC,4.18033986163075e-05,0.1064055530734409,1.9159016027088638,7.208410187268525,7.314815740341966,0.059381313307170655,216
RBM43,7.74137011413102e-06,0.01014586405792084,3.0862055375662214,5.221928094887363,5.232073958945284,0.06600677918218664,40
NMI,4.780296045475905e-05,0.027956894873402582,1.7351872916539655,7.423069231739113,7.451026126612516,0.05776940886802883,247
TNFAIP6,3.87068505706551e-06,0.4508603006239911,5.148574959082781,3.8219280948873626,4.272788395511354,0.0696001935105146,20
RIF1,4.277106988057388e-05,0.18104770971176176,2.0857079573640767,7.152592025482345,7.333639735194107,0.059244826395308564,221
NEB,7.741370114131019e-07,-0.004499999999998172,5.183187059294405,2.0,1.9955000000000018,0.04722022871605546,4
ARL5A,2.2837041836686508e-05,0.13241841527633458,2.4646429272466905,6.490569638289889,6.622988053566224,0.06392182465250498,118
CACNB4,2.322411034239306e-06,0.14254085208291345,4.550821251944646,3.4182958340544896,3.560836686137403,0.06243897023431686,12
STAM2,1.5676274481115314e-05,0.17585713162713912,2.7992333960925486,5.984851391746804,6.160708523373943,0.06493322960726282,81
FMNL2,5.031890574185163e-06,0.32334239422909405,4.364234930950604,4.315824333525707,4.639166727754801,0.06834338131459121,26
PRPF40A,0.00013199036044593388,0.14136548090436207,1.3865026210423728,8.16477478738167,8.306140268286033,0.04301817049771636,682
ARL6IP6,1.9934028043887375e-05,0.12100781757807955,2.4487601637661047,6.340775862382861,6.4617836799609405,0.06275132219104866,103
RPRM,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
KCNJ3,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
AC074099.1,1.5482740228262038e-06,0.5796722158948922,6.370295934914987,2.4056390622295662,2.9853112781244584,0.06217532708804429,8
NR4A2,0.0005132528385668866,0.6088263195026951,2.2512112973045943,8.241706168024137,8.850532487526833,0.021846555183386837,2652
GPD2,1.3934466205435836e-05,0.40198901312900226,3.354084962419843,5.605630689177164,6.007619702306166,0.06669977551791245,72
GALNT5,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ERMN,1.5482740228262038e-06,0.4844056390622278,6.370295934914987,2.5,2.9844056390622278,0.0621295487786802,8
CYTIP,0.00011012098987351376,0.04864396616417288,1.3099793099465435,8.131884024457461,8.180527990621634,0.04518424811363437,569
ACVR1C,1.7418082756794795e-06,0.4257777777777716,5.944591634604406,2.7254805569978675,3.151258334775639,0.06322368676453535,9
ACVR1,1.1031452412636703e-05,0.08287397345764269,2.9479682333005552,5.622363698375268,5.7052376718329105,0.06683434170776931,57
AC013731.1,5.806027585598265e-07,-0.00600000000000156,5.470869131746186,1.584962500721156,1.5789625007211545,0.06296030495518969,3
AC091488.1,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
CCDC148,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
PKP4,5.9995618384515405e-06,0.05591014224023283,3.423025975974568,4.825164052322359,4.881074194562592,0.06935612374605808,31
DAPL1,3.6771508042122342e-06,0.16599794210435093,4.175829026517854,4.037401197654112,4.203399139758463,0.06805951511082471,19
WDSUB1,7.934904366984295e-06,0.005527525605807604,3.0549413011710422,5.259991029008328,5.265518554614135,0.06783211486426742,41
BAZ2B,7.451068734851106e-05,0.34050715546772636,2.0577442796083854,7.530723046276193,7.871230201743919,0.05426499696541444,385
AC009506.1,2.9030137927991324e-06,-0.036568621667494305,3.861431219312086,3.9068905956085187,3.8703219739410244,0.07013540271117268,15
AC009961.1,1.161205517119653e-06,-0.015459147917010974,4.7777219511862405,2.584962500721156,2.569503352804145,0.07264936453017573,6
MARCH7,5.2254248270384385e-05,-0.09666715964077355,1.492753765912664,7.641449393266999,7.544782233626226,0.055195829074844036,270
CD302,0.00010141194849511636,0.6640439702796881,3.0501138961958927,7.455431136242749,8.119475106522437,0.04766504644845347,524
LY75,1.3547397699729285e-05,0.023804951099272387,2.636591931153495,5.947070338342631,5.970875289441904,0.06647307209139117,70
PLA2R1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
RBMS1,0.00011012098987351376,0.2882345437071816,1.689933779409946,7.8927883154776275,8.181022859184809,0.04377110330322361,569
TANK,5.670553608600972e-05,0.17252704739789504,1.86225533891407,7.452135779204015,7.62466282660191,0.055739732657424185,293
LINC01806,3.8706850570655096e-07,-0.0029999999999992255,5.8763342398543505,1.0,0.9970000000000008,0.05469003565549385,2
PSMD14,2.361117884809961e-05,0.07718220294532685,2.3257848046065,6.590493280150371,6.667675483095698,0.06421551438311478,122
SLC4A10,5.225424827038438e-06,0.6182507692195438,5.151376100720637,4.078418520441602,4.696669289661146,0.06475712421963295,27
DPP4,9.676712642663775e-06,0.16588153837477737,3.2654433775822485,5.363856189774724,5.5297377281495015,0.06746996761896513,50
IFIH1,1.9546959538180824e-05,0.2299609266448659,2.7120772696287356,6.2076196510257855,6.437580577670651,0.0671359098726673,101
GCA,0.0001248295930903627,0.7288921861376485,2.7901490873611667,7.53786182988329,8.266754016020938,0.046886512010630585,645
COBLL1,9.289644136957223e-06,0.7421202432685226,4.854958785954812,4.7359023444260835,5.478022587694606,0.06600972574337942,48
AC019197.1,5.806027585598265e-07,-0.004000000000001558,5.470869131746186,1.584962500721156,1.5809625007211545,0.05148462553731383,3
SLC38A11,2.12887678138603e-06,0.3384082022723094,5.343869474873205,3.0957952550009336,3.434203457273243,0.07042998018122482,11
SCN3A,7.741370114131019e-07,-0.005499999999998062,5.183187059294405,2.0,1.994500000000002,0.05215122242091978,4
GALNT3,6.967233102717918e-06,0.14121811102494153,3.4917137073163906,4.94770277922009,5.088920890245031,0.06651904403022821,36
TTC21B,1.0063781148370326e-05,-0.0005801168910251064,2.841599558363078,5.585055102756477,5.584474985865452,0.06693702906139735,52
SCN9A,2.9030137927991324e-06,0.41653956764297106,5.105718463282869,3.456564762130954,3.873104329773925,0.07013131969908365,15
STK39,1.2966794941169458e-05,0.1702994468028347,2.9696635126814557,5.745047772482743,5.915347219285578,0.0662195202822829,67
CERS6,2.651419264089874e-05,0.3172652706118191,2.6117419527138566,6.489389177958671,6.80665444857049,0.06127916352840871,137
DHRS9,5.806027585598265e-06,0.7230245987956048,4.743325864167245,4.118507780461744,4.841532379257349,0.06859992847890921,30
BBS5,1.3547397699729284e-06,0.2717142857143,5.574008943050615,2.5216406363433186,2.7933549220576186,0.06298623108327059,7
FASTKD1,8.902575631250672e-06,0.21428268523740002,3.427495118387023,5.2028035320969375,5.4170862173343375,0.06795482662219039,46
PPIG,0.0001317968261930806,0.1202290591993922,1.3749898265580653,8.184029616831912,8.304258676031305,0.042310577217721655,681
CCDC173,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
PHOSPHO2,1.3547397699729284e-06,-0.014571428571414025,4.6235712713589825,2.807354922057604,2.79278349348619,0.06285649350275187,7
KLHL23,7.741370114131019e-07,1.176721875540869,11.752668479708701,0.8112781244591329,1.988000000000002,0.07652450587881329,4
SSB,0.00011128219539063341,0.081084309575008,1.3803246087495806,8.110528635564068,8.191612945139076,0.046120534136689637,575
METTL5,3.8126247812095274e-05,-0.07506693009455745,1.7296761778034777,7.292003342255088,7.21693641216053,0.05905524010242268,197
UBR3,1.935342528532755e-05,0.18680113015832056,2.7343184821755178,6.236307314753089,6.42310844491141,0.06585258764125093,100
GORASP2,3.0191343445110977e-05,-0.025140978769669253,1.9460902447185673,6.980852379090922,6.955711400321253,0.06379591301783057,156
TLK1,4.6061152179079564e-05,0.1325842902551022,1.9482842691799485,7.278564441877698,7.4111487321328005,0.060851778667883646,238
METTL8,1.238619218260963e-05,0.32544923400779346,3.222446402255838,5.52555425036562,5.851003484373414,0.06563664905659096,64
DCAF17,8.321972872690847e-06,0.13559328487871358,3.2039628280574344,5.193706615167214,5.329299900045927,0.06702806556477904,43
CYBRD1,1.7805151262501344e-05,0.49720894393921977,3.389979413041794,5.822156249394178,6.319365193333398,0.06351727324193622,92
DYNC1I2,4.7996494707612324e-05,0.12489763617786576,1.9334217516309453,7.332003719565108,7.456901355742974,0.055744401961920764,248
SLC25A12,6.580164597011367e-06,-0.015426448900361933,3.1660942789159314,5.028639311838575,5.013212862938213,0.06628381938198405,34
HAT1,2.6901261146605292e-05,-0.01416503669616187,2.064138043257356,6.834698087080868,6.820533050384706,0.06223059253444852,139
METAP1D,4.644822068478612e-06,0.030465288019315473,3.5832909959845005,4.501629167387823,4.5320944554071385,0.06605961617019886,24
DLX2,7.741370114131019e-07,-0.00649999999999773,5.183187059294405,2.0,1.9935000000000023,0.05663700203926034,4
ITGA6,1.8385754021061173e-05,0.2769692111425215,2.9658505209624786,6.082859160894206,6.359828372036728,0.06535834926728591,95
AC078883.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC078883.3,9.676712642663775e-07,-0.008950977500401525,4.960043507980195,2.321928094887362,2.3129771173869607,0.06343688365603008,5
AC078883.1,1.3547397699729284e-06,-0.014571428571413136,4.6235712713589825,2.807354922057604,2.792783493486191,0.06285649350270947,7
PDK1,2.1675836319566854e-05,0.06611254267508482,2.3762916550225324,6.4970434265025725,6.563155969177657,0.06361125588999997,112
MAP3K20,3.2513754479350285e-05,0.38703249270757567,2.776473823678802,6.651225199778654,7.03825769248623,0.06298743057674291,168
CDCA7,2.5159452870925815e-06,0.12240347019220277,4.424956001511819,3.5465935642949384,3.668997034487141,0.069934371051498,13
SP3,5.070597424755818e-05,0.18102534442486817,1.9656834073320064,7.330072119954109,7.511097464378977,0.05696815184456083,262
AC016737.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
LINC01960,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
OLA1,4.993183723614508e-05,0.08333542829197871,1.8124628390555588,7.413789404696829,7.497124832988808,0.05466975930048321,258
LINC01305,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CIR1,6.212449516590144e-05,0.052387908675914474,1.6592194344085769,7.652153075872409,7.7045409845483235,0.05607911882544515,321
SCRN3,4.25775356277206e-06,0.03739261761140966,3.6928141723428194,4.3685225277282065,4.405915145339616,0.07104878472425162,22
GPR155,3.425556275502976e-05,0.3507671717948231,2.561364643406098,6.7464262252708815,7.097193397065705,0.06301532239647004,177
AC010894.2,5.806027585598265e-07,-0.006666666666668153,5.470869131746186,1.584962500721156,1.578295834054488,0.06633249580748596,3
WIPF1,0.00012986148366454786,0.049480543972137525,1.309110990719888,8.2448938081012,8.294374352073337,0.042061174416727624,671
CHRNA1,1.161205517119653e-06,1.115688769110233,10.941738263492372,1.4591479170272448,2.574836686137478,0.06211946349110299,6
CHN1,3.8706850570655096e-07,-0.003999999999999226,5.8763342398543505,1.0,0.9960000000000008,0.06311893535223174,2
ATF2,2.2062904825273405e-05,0.010562493692636288,2.205912307003229,6.574032338688189,6.584594832380826,0.06160411160826563,114
AC096649.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ATP5MC3,0.0002061139792887384,0.3602924369165077,1.6032588688805218,8.193643268036487,8.553935704952995,0.035703868925833465,1065
